  150.0000000000   80.0000000000    0.0000000000
  120.0000000000   80.0000000000  -50.0000000000
  120.0000000000  120.0000000000  -50.0000000000
  150.0000000000  120.0000000000    0.0000000000

  150.0000000000   80.0000000000    0.0000000000
  180.0000000000   80.0000000000  -50.0000000000
  180.0000000000  120.0000000000  -50.0000000000
  150.0000000000  120.0000000000    0.0000000000

  150.0000000000   80.0000000000    0.0000000000
  180.0000000000   80.0000000000   50.0000000000
  180.0000000000  120.0000000000   50.0000000000
  150.0000000000  120.0000000000    0.0000000000

  150.0000000000   80.0000000000    0.0000000000
  120.0000000000   80.0000000000   50.0000000000
  120.0000000000  120.0000000000   50.0000000000
  150.0000000000  120.0000000000    0.0000000000

  150.0000000000   80.0000000000    0.0000000000
  120.0000000000   80.0000000000  -50.0000000000
  120.0000000000  120.0000000000  -50.0000000000
  150.0000000000  120.0000000000    0.0000000000

