  200.0000000000  200.0000000000  205.0000000000
  190.0000000000  212.0000000000  205.0000000000
  190.0000000000  212.0000000000  195.0000000000
  200.0000000000  200.0000000000  195.0000000000

  200.0000000000  200.0000000000  205.0000000000
  210.0000000000  212.0000000000  205.0000000000
  210.0000000000  212.0000000000  195.0000000000
  200.0000000000  200.0000000000  195.0000000000

  200.0000000000  200.0000000000  205.0000000000
  210.0000000000  188.0000000000  205.0000000000
  210.0000000000  188.0000000000  195.0000000000
  200.0000000000  200.0000000000  195.0000000000

  200.0000000000  200.0000000000  205.0000000000
  190.0000000000  188.0000000000  205.0000000000
  190.0000000000  188.0000000000  195.0000000000
  200.0000000000  200.0000000000  195.0000000000

  200.0000000000  200.0000000000  205.0000000000
  190.0000000000  212.0000000000  205.0000000000
  190.0000000000  212.0000000000  195.0000000000
  200.0000000000  200.0000000000  195.0000000000

