   15.6204094143   -0.0530068850   10.0000000000
   12.6660861299   -9.6066435712   10.0000000000
   12.6660861299   -9.6066435712    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000

   15.6204094143   -0.0530068850   10.0000000000
    5.8695557033   -2.2713062128   10.0000000000
    5.8695557033   -2.2713062128    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000

   15.6204094143   -0.0530068850   10.0000000000
    8.8238789878    7.2823304733   10.0000000000
    8.8238789878    7.2823304733    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000

   15.6204094143   -0.0530068850   10.0000000000
   18.5747326987    9.5006298011   10.0000000000
   18.5747326987    9.5006298011    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000

   15.6204094143   -0.0530068850   10.0000000000
   25.3712631252    2.1652924427   10.0000000000
   25.3712631252    2.1652924427    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000

   15.6204094143   -0.0530068850   10.0000000000
   22.4169398408   -7.3883442434   10.0000000000
   22.4169398408   -7.3883442434    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000

   15.6204094143   -0.0530068850   10.0000000000
   12.6660861299   -9.6066435712   10.0000000000
   12.6660861299   -9.6066435712    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000

