    2.7646572206  -15.3738957474   10.0000000000
   -4.6205448680  -22.1162091569   10.0000000000
   -4.6205448680  -22.1162091569    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000

    2.7646572206  -15.3738957474   10.0000000000
   -6.7669585166  -12.3492798314   10.0000000000
   -6.7669585166  -12.3492798314    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000

    2.7646572206  -15.3738957474   10.0000000000
    0.6182435719   -5.6069664219   10.0000000000
    0.6182435719   -5.6069664219    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000

    2.7646572206  -15.3738957474   10.0000000000
   10.1498593091   -8.6315823379   10.0000000000
   10.1498593091   -8.6315823379    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000

    2.7646572206  -15.3738957474   10.0000000000
   12.2962729577  -18.3985116634   10.0000000000
   12.2962729577  -18.3985116634    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000

    2.7646572206  -15.3738957474   10.0000000000
    4.9110708692  -25.1408250729   10.0000000000
    4.9110708692  -25.1408250729    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000

    2.7646572206  -15.3738957474   10.0000000000
   -4.6205448680  -22.1162091569   10.0000000000
   -4.6205448680  -22.1162091569    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000

