    0.0000000000    0.0000000000    5.0000000000
  -15.6204094143    0.0530068850    5.0000000000
  -15.6204094143    0.0530068850   -5.0000000000
    0.0000000000    0.0000000000   -5.0000000000

    0.0000000000    0.0000000000    5.0000000000
   -2.7646572206   15.3738957474    5.0000000000
   -2.7646572206   15.3738957474   -5.0000000000
    0.0000000000    0.0000000000   -5.0000000000

    0.0000000000    0.0000000000    5.0000000000
   15.6204094143   -0.0530068850    5.0000000000
   15.6204094143   -0.0530068850   -5.0000000000
    0.0000000000    0.0000000000   -5.0000000000

    0.0000000000    0.0000000000    5.0000000000
    2.7646572206  -15.3738957474    5.0000000000
    2.7646572206  -15.3738957474   -5.0000000000
    0.0000000000    0.0000000000   -5.0000000000

    0.0000000000    0.0000000000    5.0000000000
  -15.6204094143    0.0530068850    5.0000000000
  -15.6204094143    0.0530068850   -5.0000000000
    0.0000000000    0.0000000000   -5.0000000000

