   50.0000000000  100.0000000000   30.0000000000
   40.0000000000  112.0000000000   30.0000000000
   40.0000000000  112.0000000000   20.0000000000
   50.0000000000  100.0000000000   20.0000000000

   50.0000000000  100.0000000000   30.0000000000
   60.0000000000  112.0000000000   30.0000000000
   60.0000000000  112.0000000000   20.0000000000
   50.0000000000  100.0000000000   20.0000000000

   50.0000000000  100.0000000000   30.0000000000
   60.0000000000   88.0000000000   30.0000000000
   60.0000000000   88.0000000000   20.0000000000
   50.0000000000  100.0000000000   20.0000000000

   50.0000000000  100.0000000000   30.0000000000
   40.0000000000   88.0000000000   30.0000000000
   40.0000000000   88.0000000000   20.0000000000
   50.0000000000  100.0000000000   20.0000000000

   50.0000000000  100.0000000000   30.0000000000
   40.0000000000  112.0000000000   30.0000000000
   40.0000000000  112.0000000000   20.0000000000
   50.0000000000  100.0000000000   20.0000000000

